document_id,source_kind,source_role,definition_kind,source_path,raw_path,commit_hash,source_revision,doc_type,device_types,clusters,content_hash,included_reason
doc:2cafb8a2cab8e2b1efac46c7b6993979c875cf6af2bf694dffee8324aefeed55,repository,documentation,none,examples/laundry-washer-app/nxp/README.md,raw/connectedhomeip/examples/laundry-washer-app/nxp/README.md,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",md,[],[],5d46bfea4f93737f38aa800f07bc1f3dc1e24dc6826abf16d2126e5b0ca26450,"[""scope.source_sets""]"
doc:d16950563447a6697150e0c33d7ed1347d2a519c83497e1a7fc50a983aefb9a2,repository,example,none,examples/laundry-washer-app/nxp/common/main/DeviceCallbacks.cpp,raw/connectedhomeip/examples/laundry-washer-app/nxp/common/main/DeviceCallbacks.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0073""]","[""0x0006""]",4355bc8529755d772494d1d08f73902e931ddd56fe6caed98aa2cb93363c890f,"[""scope.source_sets""]"
doc:ce7979e0d8521e82c097b2c22c7c9d2b80ef635a7a10245dad9060d76a378c20,repository,example,none,examples/laundry-washer-app/nxp/common/main/ZclCallbacks.cpp,raw/connectedhomeip/examples/laundry-washer-app/nxp/common/main/ZclCallbacks.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0073""]",[],c343afaa336ca9c359c70d6856354cd7ee3da205804a50f3e9428b8913091dbb,"[""scope.source_sets""]"
doc:39ff9123d8d9205804a5977323130b29110b1ef4c5f21ede90979e38426b3313,repository,example,none,examples/laundry-washer-app/nxp/common/main/include/DeviceCallbacks.h,raw/connectedhomeip/examples/laundry-washer-app/nxp/common/main/include/DeviceCallbacks.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0073""]","[""0x0006""]",55b67813b5c48217b27c047a5c74fffd947e15f586b1e016cb5e3e1b4c481e6d,"[""scope.source_sets""]"
doc:7c9894a78faca8857e336a0c547ff01bee33731be4e32d33e3f86944452e41e7,repository,example,none,examples/laundry-washer-app/nxp/common/main/laundry-washer-mode.cpp,raw/connectedhomeip/examples/laundry-washer-app/nxp/common/main/laundry-washer-mode.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0073""]","[""0x0051""]",a3bde131bddd05edfa74eeb3d0a3209765754c5473822fe5288887cf151961d7,"[""scope.source_sets""]"
doc:442e54984dd1dff8c162411402e25ab43c0cf7c6b7225348b2a75a240cfd01c1,repository,example,none,examples/laundry-washer-app/nxp/zap/laundry-washer-app.matter,raw/connectedhomeip/examples/laundry-washer-app/nxp/zap/laundry-washer-app.matter,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0003"",""entity_kind"":""cluster"",""line_start"":379,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""6""},{""entity_id"":""0x0004"",""entity_kind"":""cluster"",""line_start"":428,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""5""},{""entity_id"":""0x0006"",""entity_kind"":""cluster"",""line_start"":504,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""7""},{""entity_id"":""0x001D"",""entity_kind"":""cluster"",""line_start"":575,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""3""},{""entity_id"":""0x001E"",""entity_kind"":""cluster"",""line_start"":601,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0041"",""entity_kind"":""cluster"",""line_start"":1938,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0051"",""entity_kind"":""cluster"",""line_start"":1955,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""4""},{""entity_id"":""0x0053"",""entity_kind"":""cluster"",""line_start"":2019,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""2""},{""entity_id"":""0x0056"",""entity_kind"":""cluster"",""line_start"":2046,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0060"",""entity_kind"":""cluster"",""line_start"":2077,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""3""},{""entity_id"":""0x0073"",""entity_kind"":""device_type"",""line_start"":2402,""locator"":""endpoint/device type/version"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""}]}",matter,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0003"",""0x0004"",""0x0006"",""0x001D"",""0x001E"",""0x0041"",""0x0051"",""0x0053"",""0x0056"",""0x0060""]",67dd7dd2d463ce6985efb93d390c3a6fe7e1d3d42474db80e72a553c358be4b5,"[""scope.source_sets""]"
doc:a3f75653725ccd1350302ac2799f94ffcdcba124ccee510821a312998e7b4d0e,repository,example,none,examples/laundry-washer-app/nxp/zap/laundry-washer-app.zap,raw/connectedhomeip/examples/laundry-washer-app/nxp/zap/laundry-washer-app.zap,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0003"",""entity_kind"":""cluster"",""line_start"":3502,""locator"":""$.endpointTypes[1].clusters[0].attributes[6]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""0x0005""},{""entity_id"":""0x0006"",""entity_kind"":""cluster"",""line_start"":3502,""locator"":""$.endpointTypes[1].clusters[2].attributes[9]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""0x0007""},{""entity_id"":""0x0041"",""entity_kind"":""cluster"",""line_start"":3502,""locator"":""$.endpointTypes[1].clusters[5].attributes[5]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0051"",""entity_kind"":""cluster"",""line_start"":3502,""locator"":""$.endpointTypes[1].clusters[6].attributes[6]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""0x0004""},{""entity_id"":""0x0053"",""entity_kind"":""cluster"",""line_start"":3502,""locator"":""$.endpointTypes[1].clusters[7].attributes[8]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""0x0002""},{""entity_id"":""0x0056"",""entity_kind"":""cluster"",""line_start"":3502,""locator"":""$.endpointTypes[1].clusters[8].attributes[6]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0060"",""entity_kind"":""cluster"",""line_start"":3502,""locator"":""$.endpointTypes[1].clusters[9].attributes[10]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""3""},{""entity_id"":""0x0073"",""entity_kind"":""device_type"",""line_start"":3502,""locator"":""$.endpointTypes[1].deviceVersions"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""}]}",zap,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0003"",""0x0006"",""0x001D"",""0x001E"",""0x0041"",""0x0051"",""0x0053"",""0x0056"",""0x0060""]",c9781c7ebf68b7353afb7ea5e0fb631440e1b97fd8a029b0b846696cfc4efe40,"[""scope.source_sets""]"
doc:54b76ea26c0e4f311fea75f5441fd464a93c62263b64e39a4e7df32294462525,repository,documentation,none,examples/refrigerator-app/linux/README.md,raw/connectedhomeip/examples/refrigerator-app/linux/README.md,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",md,[],[],6709b2f78ed187e5d1771d0037d4e0ec3744c69348ea03dca3336369b25da2df,"[""scope.source_sets""]"
doc:e97fdf2fc992c825d6fa3e05a545fb70f4e86098879180685489356773d24c7c,repository,example,none,examples/refrigerator-app/refrigerator-common/include/static-supported-temperature-levels.h,raw/connectedhomeip/examples/refrigerator-app/refrigerator-common/include/static-supported-temperature-levels.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0070"",""0x0071""]","[""0x0056""]",32c16b1bcd8247b41faeeb4ef8a32d305702651715fa4eaf0a241bfe63fc5930,"[""scope.source_sets""]"
doc:f6527dd2b705d8716f73d195acb478ceafd81316228cdea2385ab8c42c2a2493,repository,example,none,examples/refrigerator-app/refrigerator-common/refrigerator-app.matter,raw/connectedhomeip/examples/refrigerator-app/refrigerator-common/refrigerator-app.matter,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x001D"",""entity_kind"":""cluster"",""line_start"":379,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""3""},{""entity_id"":""0x0056"",""entity_kind"":""cluster"",""line_start"":1472,""locator"":""cluster/revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0070"",""entity_kind"":""device_type"",""line_start"":1714,""locator"":""endpoint/device type/version"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0071"",""entity_kind"":""device_type"",""line_start"":1730,""locator"":""endpoint/device type/version"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0071"",""entity_kind"":""device_type"",""line_start"":1759,""locator"":""endpoint/device type/version"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""}]}",matter,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x001D"",""0x0056""]",adf0791f74a58601872374a7ae6585f152a46a69c74487cff473288c8d5205a6,"[""scope.source_sets""]"
doc:21cbb2a0f0b2af779370e9d57415696cbe47eea26ff3c343800fcaa404efd179,repository,example,none,examples/refrigerator-app/refrigerator-common/refrigerator-app.zap,raw/connectedhomeip/examples/refrigerator-app/refrigerator-common/refrigerator-app.zap,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0056"",""entity_kind"":""cluster"",""line_start"":3075,""locator"":""$.endpointTypes[2].clusters[1].attributes[6]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0056"",""entity_kind"":""cluster"",""line_start"":3408,""locator"":""$.endpointTypes[3].clusters[1].attributes[6]"",""scheme"":""configured_cluster_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0070"",""entity_kind"":""device_type"",""line_start"":2890,""locator"":""$.endpointTypes[1].deviceVersions"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0071"",""entity_kind"":""device_type"",""line_start"":3075,""locator"":""$.endpointTypes[2].deviceVersions"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""},{""entity_id"":""0x0071"",""entity_kind"":""device_type"",""line_start"":3408,""locator"":""$.endpointTypes[3].deviceVersions"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""}]}",zap,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x001D"",""0x0056""]",9990bd4758e4809fc48ad07d50a32242431d94ea3e441c84761a67e0b96bd671,"[""scope.source_sets""]"
doc:c98b06d18b9992264523ec67ce86729f2680396642e2564d6512bfa90bd13303,repository,example,none,examples/refrigerator-app/refrigerator-common/src/static-supported-temperature-levels.cpp,raw/connectedhomeip/examples/refrigerator-app/refrigerator-common/src/static-supported-temperature-levels.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0070"",""0x0071""]","[""0x0056""]",bbb061b0580df56cdbe9fa8211e5fd21e3349a408f566678cbdf17001edcdad2,"[""scope.source_sets""]"
doc:001bfc64696ab7c644d1941826289470e5f76551a90a0141a43fd45a7fea7b75,repository,implementation,none,src/app/SpecificationDefinedRevisions.h,raw/connectedhomeip/src/app/SpecificationDefinedRevisions.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0003"",""0x0004"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x004A"",""0x0051"",""0x0052"",""0x0053"",""0x0054"",""0x0055"",""0x0056"",""0x0057"",""0x0059"",""0x005D"",""0x005E"",""0x005F"",""0x0060"",""0x0061"",""0x0062"",""0x0063"",""0x0064"",""0x0071"",""0x0072"",""0x0079"",""0x0094"",""0x009E"",""0x0150"",""0x0201"",""0x0202"",""0x0204"",""0x0205"",""0x0402"",""0x0405""]",2f95ec4b6e14ccdd8f956c008afac6eb8420dac855d93b9c62189173b6d246de,"[""scope.support_definitions""]"
doc:99c77de1d4eb3e8de4867c4b32b6253a189f48ff730afbb46b345e93530b4f7b,repository,implementation,cluster,src/app/clusters/alarm-base-server/AlarmBaseCluster.cpp,raw/connectedhomeip/src/app/clusters/alarm-base-server/AlarmBaseCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0070"",""0x0071""]","[""0x0057"",""0x0064""]",61d37ced8aef6cce0179a6934ea6d233f023dbcdc46cbaad62ddc0d4447223aa,"[""scope component src/app/clusters/alarm-base-server""]"
doc:868641dc9811511a0a94c6496fd55a0d168733addd9768e7ca1e3f40a4d6eb34,repository,implementation,cluster,src/app/clusters/alarm-base-server/AlarmBaseCluster.h,raw/connectedhomeip/src/app/clusters/alarm-base-server/AlarmBaseCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0070"",""0x0071""]","[""0x0057"",""0x0064""]",a396181d009fbb66341628795eb2610cee7282f64f92f032ddf00102f79e9684,"[""scope component src/app/clusters/alarm-base-server""]"
doc:a3a6f97eeb0f0614027b87193f2e0fab3dbcadde0c53bf460768c2cc72d49a8d,repository,implementation,cluster,src/app/clusters/alarm-base-server/Delegate.h,raw/connectedhomeip/src/app/clusters/alarm-base-server/Delegate.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0070"",""0x0071""]","[""0x0057"",""0x0064""]",46ed9383b1a5d9a2551c8c443d9f9418ed721de15551597fefae85ac43943104,"[""scope component src/app/clusters/alarm-base-server""]"
doc:06d2ba9b54769daad9639226fb809b087c429907b5fd43d37b240750be08e61e,repository,documentation,none,src/app/clusters/alarm-base-server/README.md,raw/connectedhomeip/src/app/clusters/alarm-base-server/README.md,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",md,"[""0x0070"",""0x0071""]","[""0x0057"",""0x0064""]",672434c74e576b32172bd432dcb7681cd44e29455465234d363990356b4bdd72,"[""scope.source_sets""]"
doc:b361387ee2d8dd265bc22dc71d6701f70d56ac83bce96b6686748cbf94a0aeb4,repository,implementation,cluster,src/app/clusters/alarm-base-server/alarm-base-cluster-objects.h,raw/connectedhomeip/src/app/clusters/alarm-base-server/alarm-base-cluster-objects.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0070"",""0x0071""]","[""0x0057"",""0x0064""]",b7b8f3dc157a45ee7261688562450713e9557da08cdba0cfef4bc11fa72bab89,"[""scope component src/app/clusters/alarm-base-server""]"
doc:1d1f70a43a9634e17f619a5f3aa4bbb82e48e73cf06df9702bff9ab318877dc6,repository,implementation,cluster,src/app/clusters/bindings/BindingCluster.cpp,raw/connectedhomeip/src/app/clusters/bindings/BindingCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x001E""]",4ab1b40e2d6311ceca4422f66440e3d5cc18ff9604eea4730ff6f6c7d79e795f,"[""scope component src/app/clusters/bindings""]"
doc:48f3413f0bed0b9393e37126382e34597f770739af445f2f343104f53d228a65,repository,implementation,cluster,src/app/clusters/bindings/BindingCluster.h,raw/connectedhomeip/src/app/clusters/bindings/BindingCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x001E""]",e62739d858ef52ae2df9bfa9ba494c7ada48ee1f257a9bde77933e841cb4f779,"[""scope component src/app/clusters/bindings""]"
doc:9772665b92344c888d295f7359332fe9a1379f96571af3df00c9d0984e547032,repository,implementation,cluster,src/app/clusters/bindings/BindingManager.cpp,raw/connectedhomeip/src/app/clusters/bindings/BindingManager.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x001E""]",dc9a3c1131fbb8b07ecc77eba10b408a90b1c3fb31517bac202cef4889fa2bee,"[""scope component src/app/clusters/bindings""]"
